# r_1; r_2; theta_1; theta_2
2.07929945024815;1.74620231295108;-0.790380125830042;-2.14095446731901
2.1806450260808;2.48385712147329;-0.679942642855959;-1.40745441143615
2.10941472929123;1.56823497125376;-0.741893749057267;-2.32694626153006
1.41898662489665;2.75965314451717;-1.4228623822958;-1.13910954675115
1.74586196818226;2.42026097471591;-1.08635765343147;-1.48179827961235
2.51583494771056;1.35767389688315;-0.306595770710124;-2.54740081268798
1.33676171536985;1.56001466654977;-1.47572631681304;-2.34778832483894
1.65025735733341;1.8934264778227;-1.15214346585487;-2.01681895140547
1.79444714883118;1.50535725857327;-0.997734703334854;-2.40705561337871
2.22693455770783;1.45733246325781;-0.55490620906759;-2.45697689401249
1.51185637469188;2.39711735241767;-1.25952933008567;-1.51881788481651
2.8516318091815;2.35229544204093;0.090805911184605;-1.5649987407339
2.64200782842165;1.82263024223706;-0.108162316940362;-2.09575881624659
2.80373240105384;1.4828657487479;0.0643070442084237;-2.43634910253948
2.00812283766093;1.97010952749241;-0.720474923077016;-1.94965143790459
3.38209533064233;2.21527572318218;0.664397972350922;-1.70475650702992
1.43514666504686;1.1208020119622;-1.27158690601545;-2.79922846192269
1.68586082995069;1.93820645238603;-1.00985368906171;-1.98154063621232
2.98357630923563;2.35450362381187;0.29892572058433;-1.56468505551268
1.97939999788492;2.16808688863751;-0.694152466288811;-1.75028447339689
1.51023396894606;1.72418129480442;-1.15219528217044;-2.19311725936256
2.41791767558314;0.330971613703151;-0.233372186057529;-3.58499032513131
1.64851041759354;2.47761883690577;-0.991633587599696;-1.43673831881634
2.08218618590273;1.70562178618234;-0.546815363373112;-2.2068668417821
2.2931028440214;1.53156338376149;-0.32476943815324;-2.37879663391174
1.84437614114964;1.27782104409839;-0.762390818613948;-2.63014471394333
1.79322974955695;2.91414423935078;-0.802467304747532;-0.991155939348172
1.9339791912287;2.42716423790652;-0.65069377901863;-1.47520388508857
2.0491079422115;2.07194328100549;-0.524596057215025;-1.82723555560759
1.59415712021071;2.01046268792386;-0.968643983724593;-1.88526950266627
1.49083273404247;2.01111338167487;-1.06114355687514;-1.8809115375326
2.13233489582199;1.29557626613767;-0.408906198967045;-2.5924810656028
2.03991671356188;1.93333381648276;-0.490686942953493;-1.95050624501109
2.42345604851502;1.91712653215416;-0.0966167036167856;-1.96225369798023
2.44317590791485;2.36591811001386;-0.0664865898266489;-1.50875238713969
1.35148996895879;1.95684304777857;-1.14789686144541;-1.91286318039625
1.99862122460803;1.78039375508221;-0.490635745305988;-2.0840961739776
2.65352190881435;1.64977365613628;0.174235158500912;-2.20924559957418
1.99486797266073;2.22715953564754;-0.474625227908094;-1.62612743699406
1.62946911919564;2.37914745647334;-0.830419849256801;-1.4681476249393
0.936518528525732;2.19766392626458;-1.51396092767875;-1.6433929059563
1.94192624062337;1.73727453410519;-0.499345995751739;-2.09730597560458
2.52284830934842;1.15574381029226;0.0905583328733146;-2.67210880311894
1.87316750339039;1.57687550036943;-0.550387456750661;-2.24398719463276
2.60203882684947;1.13787740351969;0.186959657285236;-2.67573769942608
0.768715033776604;1.94430441198563;-1.63815760485529;-1.86181175430116
1.00883638301441;1.05177596791121;-1.39011012338395;-2.74659446987301
1.87592415304312;1.47031656857875;-0.515397059671014;-2.32005629531868
2.06091962097936;1.99818068438873;-0.323097092094832;-1.78393934208033
2.87468164760575;1.78360768535138;0.497640722035351;-1.99001285470391
1.57481479661809;1.19929183831188;-0.795587175921446;-2.56559027559869
1.83038927787131;1.79467897257911;-0.533714475870287;-1.96123618448813
2.24005664183318;0.983438521339436;-0.118090204865757;-2.76329314428521
1.387402674208;2.11069661819715;-0.9651391163133;-1.62663863971007
2.01486579694339;1.1169406174841;-0.332442383596683;-2.61078284105695
1.76497902471092;1.0323960260659;-0.577480469297696;-2.68550274863615
1.77931451391299;1.50902345574602;-0.558686788083316;-2.198845558174
1.55529300251225;1.60429323663788;-0.77865019512318;-2.09334617081153
1.58624626396878;0.416349612687093;-0.744055238230072;-3.27086223609958
2.13369823564751;1.71981031980408;-0.193390573308768;-1.95678067376015
2.4408607710966;1.56459019356875;0.116545465560395;-2.10119318306111
1.97643739098238;0.784685149560544;-0.345561596762838;-2.87010764614573
2.01664054150685;1.63306984648762;-0.303510663215249;-2.01055718920798
2.48753757968292;1.38415561682966;0.168767309342269;-2.24814376611334
1.76598282404106;1.15023379629748;-0.551876327692303;-2.47058767750765
2.21548871333779;1.3847526355477;-0.101942142762526;-2.22444988482479
2.21145556919282;0.843407787405398;-0.106039435062968;-2.75404634948307
1.80363200524312;1.66530264505886;-0.514423881723168;-1.92028786495355
1.79496429789359;1.80997860566777;-0.524135226716978;-1.7636510747197
2.2421542026413;1.93783757564032;-0.0784560627142579;-1.62375167829927
2.52741283153208;0.782110925111965;0.204820908169232;-2.76737335439529
1.70424913435604;1.59481606869923;-0.620789433297573;-1.94251552897128
1.27299333679716;1.25341324663722;-1.05493418960558;-2.27173532497139
2.0975417308693;2.06911546809805;-0.233714117018551;-1.44383665112576
2.54012798493756;1.69830538376122;0.205091887576751;-1.80245606875376
2.05254550270993;2.16155229097052;-0.286718634656553;-1.32704472817512
1.17661102424209;1.45669346786415;-1.16731824565796;-2.01978609649283
0.777682395234047;1.46213680218421;-1.57133617030825;-2.00229303337502
1.27082048242185;1.5176959569258;-1.08369330471134;-1.93477138325969
2.66483722236006;1.53978409441469;0.304430698104802;-1.90083055106637
2.44332916324508;1.44566644133124;0.0766329643683906;-1.98323237629925
1.83537119591063;1.34318837978255;-0.53801304052858;-2.07416280812229
2.00648254597206;0.332428065019949;-0.373984633681986;-3.07357634439567
1.50274548992211;1.50619603718477;-0.885185849471603;-1.88869217733261
2.17758370939397;1.4183992086959;-0.218172547934401;-1.9656293876877
2.54112155372865;1.07978722933669;0.137200541377536;-2.29366361644009
2.52393606527331;1.18938670185862;0.111523985483902;-2.17380007073126
2.20361130965551;2.32254271577733;-0.217605556310806;-1.03072850737224
